,actions,states,trial,ts
1353,1,3,14,41
1354,1,3,14,42
1355,0,3,14,43
1356,2,2,14,44
1357,1,3,14,45
1358,1,3,14,46
1359,1,3,14,47
1360,1,3,14,48
1361,1,3,14,49
1362,1,3,14,50
1363,1,3,14,51
1364,2,3,14,52
1365,1,4,14,53
1366,0,4,14,54
1367,0,3,14,55
1368,2,2,14,56
1369,0,3,14,57
1370,1,2,14,58
1371,2,2,14,59
1372,2,3,14,60
1373,0,4,14,61
1374,1,3,14,62
1375,1,3,14,63
1376,0,3,14,64
1377,2,2,14,65
1378,2,3,14,66
1379,0,4,14,67
1380,0,3,14,68
1381,2,2,14,69
1382,0,3,14,70
1383,2,2,14,71
1384,0,3,14,72
1385,0,2,14,73
1386,2,1,14,74
1387,1,2,14,75
1388,1,2,14,76
1389,1,2,14,77
1390,2,2,14,78
1391,1,3,14,79
1392,1,3,14,80
1393,0,3,14,81
1394,0,2,14,82
1395,2,1,14,83
1396,2,2,14,84
1397,0,3,14,85
1398,2,2,14,86
1399,1,3,14,87
1400,1,3,14,88
1401,1,3,14,89
1402,2,3,14,90
1403,1,4,14,91
1404,0,4,14,92
1405,1,3,14,93
1406,1,3,14,94
1407,1,3,14,95
1408,1,3,14,96
1409,2,3,14,97
1410,0,4,14,98
1411,1,3,14,99
1412,2,2,14,100
1413,0,8,15,0
1414,1,8,15,1
1415,0,8,15,2
1416,0,7,15,3
1417,0,6,15,4
1418,0,5,15,5
1419,0,4,15,6
1420,1,3,15,7
1421,0,3,15,8
1422,1,2,15,9
1423,2,2,15,10
1424,1,3,15,11
1425,1,3,15,12
1426,2,3,15,13
1427,0,4,15,14
1428,1,3,15,15
1429,1,3,15,16
1430,2,3,15,17
1431,2,4,15,18
1432,0,5,15,19
1433,1,4,15,20
1434,0,4,15,21
1435,1,3,15,22
1436,1,3,15,23
1437,1,3,15,24
1438,1,3,15,25
1439,2,3,15,26
1440,0,4,15,27
1441,1,3,15,28
1442,2,3,15,29
1443,0,4,15,30
1444,2,3,15,31
1445,0,4,15,32
1446,1,3,15,33
1447,1,3,15,34
1448,1,3,15,35
1449,1,3,15,36
1450,1,3,15,37
1451,1,3,15,38
1452,0,3,15,39
1453,2,2,15,40
1454,1,3,15,41
1455,1,3,15,42
1456,1,3,15,43
1457,1,3,15,44
1458,1,3,15,45
1459,1,3,15,46
1460,1,3,15,47
1461,1,3,15,48
1462,1,3,15,49
1463,0,3,15,50
1464,2,2,15,51
1465,2,3,15,52
1466,0,4,15,53
1467,0,3,15,54
1468,0,2,15,55
1469,2,1,15,56
1470,2,2,15,57
1471,0,3,15,58
1472,2,2,15,59
1473,1,3,15,60
1474,1,3,15,61
1475,1,3,15,62
1476,1,3,15,63
1477,0,3,15,64
1478,2,2,15,65
1479,1,3,15,66
1480,1,3,15,67
1481,2,3,15,68
1482,0,4,15,69
1483,1,3,15,70
1484,0,3,15,71
1485,2,2,15,72
1486,0,3,15,73
1487,2,2,15,74
1488,1,3,15,75
1489,1,3,15,76
1490,1,3,15,77
1491,1,3,15,78
1492,0,3,15,79
1493,2,2,15,80
1494,2,3,15,81
1495,0,4,15,82
1496,1,3,15,83
1497,1,3,15,84
1498,1,3,15,85
1499,0,3,15,86
1500,2,2,15,87
1501,1,3,15,88
1502,1,3,15,89
1503,2,3,15,90
1504,1,4,15,91
1505,0,4,15,92
1506,1,3,15,93
1507,1,3,15,94
1508,2,3,15,95
1509,0,4,15,96
1510,1,3,15,97
1511,1,3,15,98
1512,1,3,15,99
1513,2,3,15,100
1514,0,8,16,0
1515,1,8,16,1
1516,0,8,16,2
1517,1,7,16,3
1518,2,7,16,4
1519,0,8,16,5
1520,0,7,16,6
1521,1,6,16,7
1522,1,6,16,8
1523,0,6,16,9
1524,0,5,16,10
1525,0,4,16,11
1526,1,3,16,12
1527,1,3,16,13
1528,1,3,16,14
1529,1,3,16,15
1530,2,3,16,16
1531,0,4,16,17
1532,1,3,16,18
1533,2,3,16,19
1534,0,4,16,20
1535,1,3,16,21
1536,1,3,16,22
1537,1,3,16,23
1538,1,3,16,24
1539,1,3,16,25
1540,1,3,16,26
1541,1,3,16,27
1542,1,3,16,28
1543,0,3,16,29
1544,2,2,16,30
1545,1,3,16,31
1546,2,3,16,32
1547,0,4,16,33
1548,2,3,16,34
1549,1,4,16,35
1550,1,4,16,36
1551,1,4,16,37
1552,0,4,16,38
1553,1,3,16,39
1554,1,3,16,40
1555,0,3,16,41
1556,0,2,16,42
1557,2,1,16,43
1558,2,2,16,44
1559,2,3,16,45
1560,2,4,16,46
1561,0,5,16,47
1562,0,4,16,48
1563,1,3,16,49
1564,0,3,16,50
1565,2,2,16,51
1566,1,3,16,52
1567,2,3,16,53
1568,0,4,16,54
1569,1,3,16,55
1570,0,3,16,56
1571,2,2,16,57
1572,1,3,16,58
1573,1,3,16,59
1574,1,3,16,60
1575,1,3,16,61
1576,1,3,16,62
1577,0,3,16,63
1578,2,2,16,64
1579,1,3,16,65
1580,1,3,16,66
1581,0,3,16,67
1582,1,2,16,68
1583,2,2,16,69
1584,0,3,16,70
1585,1,2,16,71
1586,2,2,16,72
1587,2,3,16,73
1588,0,4,16,74
1589,2,3,16,75
1590,0,4,16,76
1591,1,3,16,77
1592,2,3,16,78
1593,1,4,16,79
1594,0,4,16,80
1595,2,3,16,81
1596,0,4,16,82
1597,2,3,16,83
1598,0,4,16,84
1599,1,3,16,85
1600,1,3,16,86
1601,2,3,16,87
1602,1,4,16,88
1603,1,4,16,89
1604,0,4,16,90
1605,1,3,16,91
1606,1,3,16,92
1607,2,3,16,93
1608,0,4,16,94
1609,1,3,16,95
1610,1,3,16,96
1611,1,3,16,97
1612,1,3,16,98
1613,1,3,16,99
1614,1,3,16,100
1615,0,8,17,0
1616,1,8,17,1
1617,0,8,17,2
1618,2,7,17,3
1619,0,8,17,4
1620,1,7,17,5
1621,1,7,17,6
1622,0,7,17,7
1623,0,6,17,8
1624,0,5,17,9
1625,0,4,17,10
1626,0,3,17,11
1627,2,2,17,12
1628,1,3,17,13
1629,1,3,17,14
1630,1,3,17,15
1631,1,3,17,16
1632,2,3,17,17
1633,0,4,17,18
1634,1,3,17,19
1635,2,3,17,20
1636,0,4,17,21
1637,0,3,17,22
1638,2,2,17,23
1639,1,3,17,24
1640,1,3,17,25
1641,1,3,17,26
1642,1,3,17,27
1643,1,3,17,28
1644,1,3,17,29
1645,1,3,17,30
1646,1,3,17,31
1647,1,3,17,32
1648,1,3,17,33
1649,2,3,17,34
1650,0,4,17,35
1651,1,3,17,36
1652,2,3,17,37
1653,0,4,17,38
1654,1,3,17,39
1655,1,3,17,40
1656,2,3,17,41
1657,0,4,17,42
1658,1,3,17,43
1659,1,3,17,44
1660,1,3,17,45
1661,1,3,17,46
1662,1,3,17,47
1663,1,3,17,48
1664,1,3,17,49
1665,2,3,17,50
1666,0,4,17,51
1667,0,3,17,52
1668,2,2,17,53
1669,1,3,17,54
1670,1,3,17,55
1671,1,3,17,56
1672,1,3,17,57
1673,1,3,17,58
1674,1,3,17,59
1675,1,3,17,60
1676,2,3,17,61
1677,2,4,17,62
1678,1,5,17,63
1679,0,5,17,64
1680,0,4,17,65
1681,2,3,17,66
1682,0,4,17,67
1683,2,3,17,68
1684,0,4,17,69
1685,1,3,17,70
1686,0,3,17,71
1687,2,2,17,72
1688,2,3,17,73
1689,2,4,17,74
1690,0,5,17,75
1691,1,4,17,76
1692,1,4,17,77
1693,2,4,17,78
1694,1,5,17,79
1695,0,5,17,80
1696,0,4,17,81
1697,1,3,17,82
1698,0,3,17,83
1699,2,2,17,84
1700,1,3,17,85
1701,0,3,17,86
1702,1,2,17,87
1703,2,2,17,88
1704,1,3,17,89
1705,0,3,17,90
1706,2,2,17,91
1707,1,3,17,92
1708,2,3,17,93
1709,0,4,17,94
1710,1,3,17,95
1711,1,3,17,96
1712,1,3,17,97
1713,1,3,17,98
1714,1,3,17,99
1715,2,3,17,100
1716,0,8,18,0
1717,1,8,18,1
1718,0,8,18,2
1719,2,7,18,3
1720,0,8,18,4
1721,0,7,18,5
1722,0,6,18,6
1723,0,5,18,7
1724,0,4,18,8
1725,1,3,18,9
1726,1,3,18,10
1727,0,3,18,11
1728,2,2,18,12
1729,1,3,18,13
1730,1,3,18,14
1731,1,3,18,15
1732,1,3,18,16
1733,1,3,18,17
1734,1,3,18,18
1735,2,3,18,19
1736,0,4,18,20
1737,1,3,18,21
1738,0,3,18,22
1739,2,2,18,23
1740,1,3,18,24
1741,1,3,18,25
1742,2,3,18,26
1743,0,4,18,27
1744,2,3,18,28
1745,2,4,18,29
1746,0,5,18,30
1747,0,4,18,31
1748,1,3,18,32
1749,0,3,18,33
1750,1,2,18,34
1751,0,2,18,35
1752,2,1,18,36
1753,2,2,18,37
1754,1,3,18,38
1755,1,3,18,39
1756,1,3,18,40
1757,1,3,18,41
1758,2,3,18,42
1759,0,4,18,43
1760,2,3,18,44
1761,2,4,18,45
1762,0,5,18,46
1763,0,4,18,47
1764,2,3,18,48
1765,0,4,18,49
1766,0,3,18,50
1767,2,2,18,51
1768,1,3,18,52
1769,1,3,18,53
1770,1,3,18,54
1771,1,3,18,55
1772,1,3,18,56
1773,2,3,18,57
1774,2,4,18,58
1775,0,5,18,59
1776,0,4,18,60
1777,1,3,18,61
1778,1,3,18,62
1779,1,3,18,63
1780,2,3,18,64
1781,2,4,18,65
1782,0,5,18,66
1783,1,4,18,67
1784,0,4,18,68
1785,1,3,18,69
1786,1,3,18,70
1787,1,3,18,71
1788,2,3,18,72
1789,1,4,18,73
1790,0,4,18,74
1791,1,3,18,75
1792,0,3,18,76
1793,2,2,18,77
1794,0,3,18,78
1795,2,2,18,79
1796,1,3,18,80
1797,1,3,18,81
1798,0,3,18,82
1799,2,2,18,83
1800,1,3,18,84
1801,1,3,18,85
1802,1,3,18,86
1803,2,3,18,87
1804,0,4,18,88
1805,0,3,18,89
1806,2,2,18,90
1807,0,3,18,91
1808,1,2,18,92
1809,2,2,18,93
1810,1,3,18,94
1811,1,3,18,95
1812,1,3,18,96
1813,1,3,18,97
1814,1,3,18,98
1815,0,3,18,99
1816,1,3,18,100
1817,0,8,19,0
1818,1,8,19,1
1819,0,8,19,2
1820,2,7,19,3
1821,0,8,19,4
1822,0,7,19,5
1823,0,6,19,6
1824,0,5,19,7
1825,1,4,19,8
1826,0,4,19,9
1827,0,3,19,10
1828,2,2,19,11
1829,1,3,19,12
1830,1,3,19,13
1831,0,3,19,14
1832,2,2,19,15
1833,1,3,19,16
1834,1,3,19,17
1835,1,3,19,18
1836,2,3,19,19
1837,2,4,19,20
1838,0,5,19,21
1839,0,4,19,22
1840,1,3,19,23
1841,0,3,19,24
1842,2,2,19,25
1843,1,3,19,26
1844,1,3,19,27
1845,2,3,19,28
1846,0,4,19,29
1847,1,3,19,30
1848,1,3,19,31
1849,1,3,19,32
1850,1,3,19,33
1851,1,3,19,34
1852,1,3,19,35
1853,0,3,19,36
1854,2,2,19,37
1855,0,3,19,38
1856,0,2,19,39
1857,0,1,19,40
1858,2,0,19,41
1859,1,1,19,42
1860,2,1,19,43
1861,2,2,19,44
1862,1,3,19,45
1863,1,3,19,46
1864,1,3,19,47
1865,1,3,19,48
1866,1,3,19,49
1867,1,3,19,50
1868,1,3,19,51
1869,1,3,19,52
1870,2,3,19,53
1871,2,4,19,54
1872,2,5,19,55
1873,0,6,19,56
1874,0,5,19,57
1875,0,4,19,58
1876,1,3,19,59
1877,0,3,19,60
1878,1,2,19,61
1879,2,2,19,62
1880,2,3,19,63
1881,0,4,19,64
1882,1,3,19,65
1883,0,3,19,66
1884,2,2,19,67
1885,0,3,19,68
1886,2,2,19,69
1887,1,3,19,70
1888,1,3,19,71
1889,1,3,19,72
1890,1,3,19,73
1891,1,3,19,74
1892,1,3,19,75
1893,1,3,19,76
1894,0,3,19,77
1895,2,2,19,78
1896,1,3,19,79
1897,1,3,19,80
1898,1,3,19,81
1899,0,3,19,82
1900,2,2,19,83
1901,1,3,19,84
1902,1,3,19,85
1903,1,3,19,86
1904,1,3,19,87
1905,1,3,19,88
1906,1,3,19,89
1907,1,3,19,90
1908,1,3,19,91
1909,1,3,19,92
1910,1,3,19,93
1911,1,3,19,94
1912,0,3,19,95
1913,2,2,19,96
1914,2,3,19,97
1915,0,4,19,98
1916,1,3,19,99
1917,0,2,19,100
1918,0,8,20,0
1919,1,8,20,1
1920,0,8,20,2
1921,0,7,20,3
1922,0,6,20,4
1923,0,5,20,5
1924,0,4,20,6
1925,1,3,20,7
1926,1,3,20,8
1927,0,3,20,9
1928,0,2,20,10
1929,2,1,20,11
1930,2,2,20,12
1931,1,3,20,13
1932,1,3,20,14
1933,1,3,20,15
1934,2,3,20,16
1935,0,4,20,17
1936,1,3,20,18
1937,0,3,20,19
1938,2,2,20,20
1939,2,3,20,21
1940,2,4,20,22
1941,2,5,20,23
1942,0,6,20,24
1943,2,5,20,25
1944,1,6,20,26
1945,2,6,20,27
1946,0,7,20,28
1947,0,6,20,29
1948,0,5,20,30
1949,0,4,20,31
1950,2,3,20,32
1951,2,4,20,33
1952,0,5,20,34
1953,1,4,20,35
1954,0,4,20,36
1955,1,3,20,37
1956,1,3,20,38
1957,1,3,20,39
1958,1,3,20,40
1959,1,3,20,41
1960,1,3,20,42
1961,2,3,20,43
1962,0,4,20,44
1963,1,3,20,45
1964,1,3,20,46
1965,1,3,20,47
1966,1,3,20,48
1967,1,3,20,49
1968,1,3,20,50
1969,2,3,20,51
1970,2,4,20,52
1971,1,5,20,53
1972,0,5,20,54
1973,0,4,20,55
1974,0,3,20,56
1975,2,2,20,57
1976,1,3,20,58
1977,1,3,20,59
1978,0,3,20,60
1979,0,2,20,61
1980,2,1,20,62
1981,0,2,20,63
1982,1,1,20,64
1983,2,1,20,65
1984,2,2,20,66
1985,1,3,20,67
1986,2,3,20,68
1987,0,4,20,69
1988,1,3,20,70
1989,0,3,20,71
1990,0,2,20,72
1991,2,1,20,73
1992,2,2,20,74
1993,1,3,20,75
1994,1,3,20,76
1995,1,3,20,77
1996,1,3,20,78
1997,1,3,20,79
1998,1,3,20,80
1999,1,3,20,81
2000,1,3,20,82
2001,1,3,20,83
2002,1,3,20,84
2003,1,3,20,85
2004,0,3,20,86
2005,0,2,20,87
2006,0,1,20,88
2007,2,0,20,89
2008,2,1,20,90
2009,1,2,20,91
2010,0,2,20,92
2011,0,1,20,93
2012,2,0,20,94
2013,2,1,20,95
2014,0,2,20,96
2015,2,1,20,97
2016,2,2,20,98
2017,1,3,20,99
2018,1,3,20,100
2019,0,8,21,0
2020,0,8,21,1
2021,1,7,21,2
2022,0,7,21,3
2023,0,6,21,4
2024,0,5,21,5
2025,0,4,21,6
2026,1,3,21,7
2027,1,3,21,8
2028,1,3,21,9
2029,1,3,21,10
2030,1,3,21,11
2031,0,3,21,12
2032,2,2,21,13
2033,2,3,21,14
2034,0,4,21,15
2035,1,3,21,16
2036,1,3,21,17
2037,1,3,21,18
2038,1,3,21,19
2039,1,3,21,20
2040,2,3,21,21
2041,0,4,21,22
2042,1,3,21,23
2043,2,3,21,24
2044,0,4,21,25
2045,2,3,21,26
2046,2,4,21,27
2047,0,5,21,28
2048,0,4,21,29
2049,1,3,21,30
2050,1,3,21,31
2051,1,3,21,32
2052,2,3,21,33
2053,1,4,21,34
2054,0,4,21,35
2055,1,3,21,36
2056,1,3,21,37
2057,1,3,21,38
2058,1,3,21,39
2059,0,3,21,40
2060,2,2,21,41
2061,1,3,21,42
2062,0,3,21,43
2063,0,2,21,44
2064,2,1,21,45
2065,2,2,21,46
2066,2,3,21,47
2067,0,4,21,48
2068,1,3,21,49
2069,1,3,21,50
2070,2,3,21,51
2071,2,4,21,52
2072,0,5,21,53
2073,0,4,21,54
2074,1,3,21,55
2075,1,3,21,56
2076,1,3,21,57
2077,1,3,21,58
2078,2,3,21,59
2079,0,4,21,60
2080,1,3,21,61
2081,1,3,21,62
2082,2,3,21,63
2083,0,4,21,64
2084,1,3,21,65
2085,1,3,21,66
2086,1,3,21,67
2087,1,3,21,68
2088,1,3,21,69
2089,1,3,21,70
2090,1,3,21,71
2091,1,3,21,72
2092,1,3,21,73
2093,1,3,21,74
2094,1,3,21,75
2095,1,3,21,76
2096,0,3,21,77
2097,2,2,21,78
2098,1,3,21,79
2099,1,3,21,80
2100,1,3,21,81
2101,1,3,21,82
2102,1,3,21,83
2103,1,3,21,84
2104,1,3,21,85
2105,1,3,21,86
2106,2,3,21,87
2107,0,4,21,88
2108,1,3,21,89
2109,2,3,21,90
2110,0,4,21,91
2111,1,3,21,92
2112,2,3,21,93
2113,0,4,21,94
2114,1,3,21,95
2115,1,3,21,96
2116,1,3,21,97
2117,1,3,21,98
2118,1,3,21,99
2119,1,3,21,100
2120,0,8,22,0
2121,0,8,22,1
2122,0,7,22,2
2123,0,6,22,3
2124,0,5,22,4
2125,0,4,22,5
2126,1,3,22,6
2127,1,3,22,7
2128,0,3,22,8
2129,0,2,22,9
2130,2,1,22,10
2131,1,2,22,11
2132,1,2,22,12
2133,2,2,22,13
2134,2,3,22,14
2135,1,4,22,15
2136,0,4,22,16
2137,1,3,22,17
2138,1,3,22,18
2139,1,3,22,19
2140,0,3,22,20
2141,2,2,22,21
2142,1,3,22,22
2143,1,3,22,23
2144,1,3,22,24
2145,0,3,22,25
2146,2,2,22,26
2147,0,3,22,27
2148,2,2,22,28
2149,1,3,22,29
2150,2,3,22,30
2151,0,4,22,31
2152,0,3,22,32
2153,1,2,22,33
2154,2,2,22,34
2155,1,3,22,35
2156,0,3,22,36
2157,1,2,22,37
2158,2,2,22,38
2159,1,3,22,39
2160,1,3,22,40
2161,1,3,22,41
2162,2,3,22,42
2163,0,4,22,43
2164,1,3,22,44
2165,0,3,22,45
2166,2,2,22,46
2167,2,3,22,47
2168,2,4,22,48
2169,2,5,22,49
2170,0,6,22,50
2171,0,5,22,51
2172,2,4,22,52
2173,0,5,22,53
2174,2,4,22,54
2175,0,5,22,55
2176,0,4,22,56
2177,1,3,22,57
2178,1,3,22,58
2179,1,3,22,59
2180,0,3,22,60
2181,0,2,22,61
2182,2,1,22,62
2183,1,2,22,63
2184,2,2,22,64
2185,1,3,22,65
2186,1,3,22,66
2187,1,3,22,67
2188,0,3,22,68
2189,2,2,22,69
2190,0,3,22,70
2191,1,2,22,71
2192,0,2,22,72
2193,1,1,22,73
2194,1,1,22,74
2195,2,1,22,75
2196,2,2,22,76
2197,0,3,22,77
2198,2,2,22,78
2199,1,3,22,79
2200,2,3,22,80
2201,2,4,22,81
2202,1,5,22,82
2203,1,5,22,83
2204,0,5,22,84
2205,0,4,22,85
2206,1,3,22,86
2207,1,3,22,87
2208,0,3,22,88
2209,1,2,22,89
2210,2,2,22,90
2211,1,3,22,91
2212,1,3,22,92
2213,1,3,22,93
2214,1,3,22,94
2215,2,3,22,95
2216,0,4,22,96
2217,1,3,22,97
2218,1,3,22,98
2219,1,3,22,99
2220,1,3,22,100
2221,0,8,23,0
2222,1,8,23,1
2223,0,8,23,2
2224,1,7,23,3
2225,0,7,23,4
2226,0,6,23,5
2227,0,5,23,6
2228,0,4,23,7
2229,1,3,23,8
2230,0,3,23,9
2231,2,2,23,10
2232,2,3,23,11
2233,0,4,23,12
2234,1,3,23,13
2235,1,3,23,14
2236,2,3,23,15
2237,2,4,23,16
2238,0,5,23,17
2239,0,4,23,18
2240,0,3,23,19
2241,2,2,23,20
2242,1,3,23,21
2243,1,3,23,22
2244,1,3,23,23
2245,1,3,23,24
2246,1,3,23,25
2247,1,3,23,26
2248,1,3,23,27
2249,1,3,23,28
2250,1,3,23,29
2251,1,3,23,30
2252,1,3,23,31
2253,1,3,23,32
2254,2,3,23,33
2255,0,4,23,34
2256,1,3,23,35
2257,1,3,23,36
2258,0,3,23,37
2259,2,2,23,38
2260,1,3,23,39
2261,1,3,23,40
2262,1,3,23,41
2263,1,3,23,42
2264,1,3,23,43
2265,1,3,23,44
2266,1,3,23,45
2267,1,3,23,46
2268,1,3,23,47
2269,1,3,23,48
2270,1,3,23,49
2271,1,3,23,50
2272,1,3,23,51
2273,1,3,23,52
2274,1,3,23,53
2275,2,3,23,54
2276,2,4,23,55
2277,2,5,23,56
2278,0,6,23,57
2279,0,5,23,58
2280,2,4,23,59
2281,0,5,23,60
2282,1,4,23,61
2283,2,4,23,62
2284,2,5,23,63
2285,0,6,23,64
2286,2,5,23,65
2287,1,6,23,66
2288,0,6,23,67
2289,1,5,23,68
2290,0,5,23,69
2291,0,4,23,70
2292,1,3,23,71
2293,1,3,23,72
2294,0,3,23,73
2295,0,2,23,74
2296,2,1,23,75
2297,0,2,23,76
2298,2,1,23,77
2299,2,2,23,78
2300,1,3,23,79
2301,0,3,23,80
2302,1,2,23,81
2303,2,2,23,82
2304,1,3,23,83
2305,1,3,23,84
2306,1,3,23,85
2307,2,3,23,86
2308,0,4,23,87
2309,1,3,23,88
2310,1,3,23,89
2311,1,3,23,90
2312,1,3,23,91
2313,1,3,23,92
2314,0,3,23,93
2315,2,2,23,94
2316,1,3,23,95
2317,1,3,23,96
2318,0,3,23,97
2319,2,2,23,98
2320,0,3,23,99
2321,1,3,23,100
2322,0,8,24,0
2323,1,8,24,1
2324,0,8,24,2
2325,0,7,24,3
2326,0,6,24,4
2327,0,5,24,5
2328,1,4,24,6
2329,1,4,24,7
2330,1,4,24,8
2331,1,4,24,9
2332,2,4,24,10
2333,0,5,24,11
2334,0,4,24,12
2335,1,3,24,13
2336,1,3,24,14
2337,2,3,24,15
2338,2,4,24,16
2339,0,5,24,17
2340,0,4,24,18
2341,1,3,24,19
2342,1,3,24,20
2343,1,3,24,21
2344,1,3,24,22
2345,1,3,24,23
2346,1,3,24,24
2347,1,3,24,25
2348,2,3,24,26
2349,2,4,24,27
2350,0,5,24,28
2351,0,4,24,29
2352,2,3,24,30
2353,0,4,24,31
2354,2,3,24,32
2355,0,4,24,33
2356,0,3,24,34
2357,2,2,24,35
2358,1,3,24,36
2359,1,3,24,37
2360,2,3,24,38
2361,0,4,24,39
2362,1,3,24,40
2363,2,3,24,41
2364,0,4,24,42
2365,2,3,24,43
2366,0,4,24,44
2367,2,3,24,45
2368,0,4,24,46
2369,0,3,24,47
2370,2,2,24,48
2371,1,3,24,49
2372,1,3,24,50
2373,2,3,24,51
2374,0,4,24,52
2375,1,3,24,53
2376,1,3,24,54
2377,1,3,24,55
2378,1,3,24,56
2379,1,3,24,57
2380,1,3,24,58
2381,0,3,24,59
2382,2,2,24,60
2383,1,3,24,61
2384,0,3,24,62
2385,2,2,24,63
2386,1,3,24,64
2387,0,3,24,65
2388,2,2,24,66
2389,1,3,24,67
2390,1,3,24,68
2391,0,3,24,69
2392,2,2,24,70
2393,1,3,24,71
2394,2,3,24,72
2395,0,4,24,73
2396,1,3,24,74
2397,1,3,24,75
2398,2,3,24,76
2399,1,4,24,77
2400,2,4,24,78
2401,0,5,24,79
2402,0,4,24,80
2403,2,3,24,81
2404,0,4,24,82
2405,0,3,24,83
2406,2,2,24,84
2407,0,3,24,85
2408,2,2,24,86
2409,0,3,24,87
2410,2,2,24,88
2411,1,3,24,89
2412,1,3,24,90
2413,1,3,24,91
2414,1,3,24,92
2415,1,3,24,93
2416,1,3,24,94
2417,1,3,24,95
2418,1,3,24,96
2419,1,3,24,97
2420,1,3,24,98
2421,0,3,24,99
2422,2,2,24,100
2423,0,8,25,0
2424,1,8,25,1
2425,0,8,25,2
2426,0,7,25,3
2427,2,6,25,4
2428,2,7,25,5
2429,0,8,25,6
2430,1,7,25,7
2431,1,7,25,8
2432,1,7,25,9
2433,0,7,25,10
2434,0,6,25,11
2435,2,5,25,12
2436,2,6,25,13
2437,2,7,25,14
2438,0,8,25,15
2439,0,7,25,16
2440,0,6,25,17
2441,0,5,25,18
2442,0,4,25,19
2443,1,3,25,20
2444,1,3,25,21
2445,1,3,25,22
2446,1,3,25,23
2447,0,3,25,24
2448,2,2,25,25
2449,1,3,25,26
2450,1,3,25,27
2451,2,3,25,28
2452,0,4,25,29
2453,1,3,25,30
2454,2,3,25,31
2455,1,4,25,32
2456,0,4,25,33
2457,0,3,25,34
2458,0,2,25,35
2459,2,1,25,36
2460,2,2,25,37
2461,1,3,25,38
2462,1,3,25,39
2463,0,3,25,40
2464,0,2,25,41
2465,2,1,25,42
2466,2,2,25,43
2467,1,3,25,44
2468,1,3,25,45
2469,1,3,25,46
2470,1,3,25,47
2471,1,3,25,48
2472,1,3,25,49
2473,1,3,25,50
2474,1,3,25,51
2475,1,3,25,52
2476,1,3,25,53
2477,0,3,25,54
2478,2,2,25,55
2479,1,3,25,56
2480,1,3,25,57
2481,0,3,25,58
2482,2,2,25,59
2483,2,3,25,60
2484,2,4,25,61
2485,1,5,25,62
2486,1,5,25,63
2487,0,5,25,64
2488,2,4,25,65
2489,0,5,25,66
2490,0,4,25,67
2491,2,3,25,68
2492,2,4,25,69
2493,0,5,25,70
2494,0,4,25,71
2495,1,3,25,72
2496,1,3,25,73
2497,1,3,25,74
2498,1,3,25,75
2499,1,3,25,76
2500,1,3,25,77
2501,1,3,25,78
2502,1,3,25,79
2503,1,3,25,80
2504,1,3,25,81
2505,1,3,25,82
2506,1,3,25,83
2507,0,3,25,84
2508,2,2,25,85
2509,1,3,25,86
2510,1,3,25,87
2511,1,3,25,88
2512,1,3,25,89
2513,1,3,25,90
2514,1,3,25,91
2515,1,3,25,92
2516,2,3,25,93
2517,1,4,25,94
2518,0,4,25,95
2519,1,3,25,96
2520,2,3,25,97
2521,0,4,25,98
2522,1,3,25,99
2523,0,2,25,100
2524,0,8,26,0
2525,1,8,26,1
2526,0,8,26,2
2527,0,7,26,3
2528,0,6,26,4
2529,0,5,26,5
2530,0,4,26,6
2531,0,3,26,7
2532,1,2,26,8
2533,2,2,26,9
2534,2,3,26,10
2535,0,4,26,11
2536,1,3,26,12
2537,1,3,26,13
2538,1,3,26,14
2539,1,3,26,15
2540,2,3,26,16
2541,0,4,26,17
2542,0,3,26,18
2543,2,2,26,19
2544,1,3,26,20
2545,2,3,26,21
2546,2,4,26,22
2547,0,5,26,23
2548,0,4,26,24
2549,2,3,26,25
2550,1,4,26,26
2551,2,4,26,27
2552,0,5,26,28
2553,1,4,26,29
2554,0,4,26,30
2555,0,3,26,31
2556,0,2,26,32
2557,1,1,26,33
2558,2,1,26,34
2559,1,2,26,35
2560,2,2,26,36
2561,2,3,26,37
2562,0,4,26,38
2563,2,3,26,39
2564,0,4,26,40
2565,1,3,26,41
2566,1,3,26,42
2567,0,3,26,43
2568,0,2,26,44
2569,1,1,26,45
2570,1,1,26,46
2571,2,1,26,47
2572,2,2,26,48
2573,1,3,26,49
2574,2,3,26,50
2575,0,4,26,51
2576,2,3,26,52
2577,0,4,26,53
2578,1,3,26,54
2579,1,3,26,55
2580,1,3,26,56
2581,1,3,26,57
2582,0,3,26,58
2583,2,2,26,59
2584,1,3,26,60
2585,1,3,26,61
2586,1,3,26,62
2587,2,3,26,63
2588,0,4,26,64
2589,1,3,26,65
2590,1,3,26,66
2591,1,3,26,67
2592,1,3,26,68
2593,1,3,26,69
2594,1,3,26,70
2595,2,3,26,71
2596,0,4,26,72
2597,1,3,26,73
2598,1,3,26,74
2599,1,3,26,75
2600,1,3,26,76
2601,1,3,26,77
2602,1,3,26,78
2603,1,3,26,79
2604,1,3,26,80
2605,1,3,26,81
2606,0,3,26,82
2607,2,2,26,83
2608,1,3,26,84
2609,1,3,26,85
2610,1,3,26,86
2611,0,3,26,87
2612,2,2,26,88
2613,1,3,26,89
2614,2,3,26,90
2615,0,4,26,91
2616,0,3,26,92
2617,1,2,26,93
2618,2,2,26,94
2619,1,3,26,95
2620,1,3,26,96
2621,0,3,26,97
2622,2,2,26,98
2623,1,3,26,99
