,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
203,0.303030312061,0.210526317358,0.25,0.25925925374,0.222222223878,0.272727280855,0.210526317358,19,16,27,18,33,19
204,0.313131302595,0.342105269432,0.361111104488,0.324999988079,0.351351350546,0.340425521135,0.333333343267,38,36,40,37,47,39
205,0.343434333801,0.227272734046,0.25,0.208333328366,0.227272734046,0.192307695746,0.208333328366,22,20,24,22,26,24
206,0.272727280855,0.238095238805,0.238095238805,0.217391297221,0.217391297221,0.20000000298,0.20000000298,21,21,23,23,25,25
207,0.202020198107,0.227272734046,0.263157904148,0.208333328366,0.25,0.192307695746,0.227272734046,22,19,24,20,26,22
208,0.303030312061,0.285714298487,0.29411765933,0.266666680574,0.300000011921,0.25,0.318181812763,28,17,30,20,32,22
209,0.272727280855,0.310344815254,0.310344815254,0.324324309826,0.324324309826,0.307692319155,0.307692319155,29,29,37,37,39,39
210,0.363636374474,0.25,0.272727280855,0.230769231915,0.25,0.307692319155,0.230769231915,24,22,26,24,39,26
211,0.252525240183,0.272727280855,0.300000011921,0.25,0.272727280855,0.230769231915,0.25,22,20,24,22,26,24
212,0.313131302595,0.300000011921,0.260869562626,0.28125,0.290322571993,0.340425521135,0.28125,30,23,32,31,47,32
213,0.292929291725,0.275862067938,0.296296298504,0.272727280855,0.285714298487,0.257142871618,0.266666680574,29,27,33,28,35,30
214,0.252525240183,0.333333343267,0.360000014305,0.323529422283,0.333333343267,0.305555552244,0.333333343267,30,25,34,27,36,30
215,0.191919192672,0.210526317358,0.235294118524,0.217391297221,0.210526317358,0.20000000298,0.238095238805,19,17,23,19,25,21
216,0.363636374474,0.40000000596,0.421052634716,0.386363625526,0.410256415606,0.388888895512,0.40000000596,40,38,44,39,54,40
217,0.323232322931,0.260869562626,0.25,0.239999994636,0.260869562626,0.29411765933,0.239999994636,23,20,25,23,34,25
218,0.272727280855,0.111111111939,0.125,0.10000000149,0.111111111939,0.325581401587,0.10000000149,18,16,20,18,43,20
219,0.333333343267,0.217391297221,0.217391297221,0.222222223878,0.239999994636,0.242424249649,0.214285716414,23,23,27,25,33,28
220,0.272727280855,0.342857152224,0.318181812763,0.348837196827,0.363636374474,0.333333343267,0.352941185236,35,22,43,33,45,34
221,0.232323229313,0.133333340287,0.133333340287,0.117647059262,0.117647059262,0.173913046718,0.222222223878,15,15,17,17,23,27
